<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2006.05.17	1.28570	1.29210	1.27010	1.27450	10540	0	20
2006.05.18	1.27440	1.28620	1.27210	1.28460	10084	0	20
2006.05.19	1.28460	1.28760	1.26920	1.27780	10257	0	20
2006.05.20	1.27790	1.27800	1.27530	1.27710	217	0	20
2006.05.22	1.27630	1.28880	1.26940	1.28670	9417	0	20
2006.05.23	1.28660	1.28800	1.28060	1.28150	10097	0	20
2006.05.24	1.28160	1.28950	1.27280	1.27560	11041	0	20
2006.05.25	1.27540	1.28200	1.27480	1.28030	9843	0	20
2006.05.26	1.28040	1.28360	1.27000	1.27370	10113	0	20
2006.05.27	1.27370	1.27430	1.27320	1.27370	87	0	20
2006.05.29	1.27320	1.27710	1.27180	1.27520	8571	0	20
2006.05.30	1.27520	1.29110	1.27400	1.28720	10611	0	20
2006.05.31	1.28710	1.29050	1.28030	1.28100	10627	0	20
2006.06.01	1.28090	1.28260	1.27220	1.28050	10577	0	20
2006.06.02	1.28030	1.29410	1.27940	1.29180	10116	0	20
2006.06.03	1.29180	1.29230	1.29130	1.29220	143	0	20
2006.06.05	1.29270	1.29810	1.29000	1.29070	9925	0	20
2006.06.06	1.29080	1.29370	1.28080	1.28310	10224	0	20
2006.06.07	1.28340	1.28390	1.27590	1.27840	9852	0	20
2006.06.08	1.27850	1.28100	1.26250	1.26500	10973	0	20
2006.06.09	1.26510	1.26860	1.25970	1.26400	10435	0	20
2006.06.10	1.26390	1.26510	1.26340	1.26420	111	0	20
2006.06.12	1.26150	1.26540	1.25650	1.25870	8578	0	20
2006.06.13	1.25870	1.26210	1.25300	1.25360	9956	0	20
2006.06.14	1.25360	1.26500	1.25320	1.25970	10533	0	20
2006.06.15	1.25980	1.26610	1.25790	1.26360	10165	0	20
2006.06.16	1.26350	1.26760	1.26170	1.26420	9552	0	20
2006.06.17	1.26410	1.26500	1.26330	1.26470	142	0	20
2006.06.19	1.26490	1.26540	1.25520	1.25750	9155	0	20
2006.06.20	1.25740	1.26200	1.25380	1.25800	9574	0	20
2006.06.21	1.25800	1.26820	1.25750	1.26610	9190	0	20
2006.06.22	1.26600	1.26820	1.25500	1.25780	9517	0	20
2006.06.23	1.25790	1.25900	1.24780	1.25040	9504	0	20
2006.06.24	1.25040	1.25250	1.24980	1.25100	161	0	20
2006.06.26	1.25060	1.26060	1.25010	1.25830	9549	0	20
2006.06.27	1.25820	1.26200	1.25610	1.25790	10031	0	20
2006.06.28	1.25770	1.25890	1.25140	1.25570	8932	0	20
2006.06.29	1.25580	1.26700	1.25190	1.26640	9921	0	20
2006.06.30	1.26660	1.27960	1.26540	1.27930	10191	0	20
2006.07.01	1.27920	1.27990	1.27730	1.27900	114	0	20
2006.07.03	1.27880	1.28240	1.27600	1.28030	8943	0	20
2006.07.04	1.28030	1.28260	1.27860	1.27970	9250	0	20
2006.07.05	1.27960	1.28410	1.27050	1.27250	10237	0	20
2006.07.06	1.27260	1.27850	1.27150	1.27800	9873	0	20
2006.07.07	1.27800	1.28640	1.27650	1.28110	9854	0	20
2006.07.08	1.28110	1.28130	1.27980	1.28100	77	0	20
2006.07.10	1.28130	1.28200	1.27180	1.27300	9221	0	20
2006.07.11	1.27300	1.27810	1.27050	1.27760	10064	0	20
2006.07.12	1.27760	1.27810	1.26740	1.27040	9918	0	20
2006.07.13	1.27030	1.27330	1.26620	1.26930	9425	0	20
2006.07.14	1.26940	1.27000	1.26260	1.26490	9440	0	20
2006.07.15	1.26500	1.26550	1.26430	1.26500	67	0	20
2006.07.17	1.26380	1.26470	1.25090	1.25180	8762	0	20
2006.07.18	1.25180	1.25610	1.24730	1.25060	9681	0	20
2006.07.19	1.25060	1.26120	1.24570	1.25870	10147	0	20
2006.07.20	1.25870	1.26560	1.25840	1.26290	10005	0	20
2006.07.21	1.26290	1.26990	1.26190	1.26940	9800	0	20
2006.07.22	1.26940	1.27080	1.26870	1.27000	217	0	20
2006.07.24	1.27040	1.27080	1.26100	1.26340	8788	0	20
