<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2007.05.28	1.22730	1.22880	1.22630	1.22860	1421	0	40
2007.05.29	1.22850	1.23060	1.21990	1.22540	5877	0	40
2007.05.30	1.22530	1.22770	1.22350	1.22540	5916	0	40
2007.05.31	1.22560	1.22700	1.22300	1.22520	6196	0	40
2007.06.01	1.22510	1.23270	1.22460	1.22960	6335	0	40
2007.06.04	1.22950	1.23060	1.22150	1.22350	4728	0	40
2007.06.05	1.22330	1.22410	1.21610	1.21790	5672	0	40
2007.06.06	1.21780	1.21890	1.21460	1.21610	5629	0	40
2007.06.07	1.21570	1.22650	1.21570	1.22390	6906	0	40
2007.06.08	1.22380	1.23650	1.22350	1.23500	5563	0	40
2007.06.11	1.23560	1.23990	1.23530	1.23800	4636	0	40
2007.06.12	1.23810	1.24300	1.23720	1.24240	5650	0	40
2007.06.13	1.24220	1.24680	1.24150	1.24450	6507	0	40
2007.06.14	1.24440	1.24670	1.24310	1.24620	5377	0	40
2007.06.15	1.24610	1.24650	1.24100	1.24110	5408	0	40
2007.06.18	1.24200	1.24230	1.23870	1.24190	4289	0	40
2007.06.19	1.24210	1.24260	1.23900	1.24060	5404	0	40
2007.06.20	1.24040	1.24070	1.23540	1.23710	6041	0	40
2007.06.21	1.23720	1.24260	1.23690	1.24140	5760	0	40
2007.06.22	1.24150	1.24210	1.22840	1.22920	7290	0	40
2007.06.25	1.22870	1.23110	1.22700	1.22830	4202	0	40
2007.06.26	1.22850	1.23060	1.22590	1.22790	5940	0	40
2007.06.27	1.22780	1.23030	1.22730	1.22920	6344	0	40
2007.06.28	1.22910	1.23380	1.22660	1.23110	5277	0	40
2007.06.29	1.23100	1.23320	1.22070	1.22140	6334	0	40
2007.07.02	1.22040	1.22270	1.20940	1.21070	4983	0	40
2007.07.03	1.21090	1.21760	1.20890	1.21570	4768	0	40
2007.07.04	1.21550	1.21680	1.21440	1.21640	2524	0	40
2007.07.05	1.21630	1.21980	1.21010	1.21710	5492	0	40
2007.07.06	1.21720	1.22320	1.21610	1.21790	5502	0	40
2007.07.09	1.21760	1.21920	1.21530	1.21650	3105	0	40
2007.07.10	1.21660	1.21930	1.20200	1.20200	7015	0	40
2007.07.11	1.20180	1.20670	1.19920	1.20640	6295	0	40
2007.07.12	1.20630	1.20660	1.20040	1.20290	5578	0	40
2007.07.13	1.20280	1.20540	1.19840	1.20250	5525	0	40
2007.07.16	1.20270	1.20360	1.19960	1.20350	2757	0	40
2007.07.17	1.20340	1.20370	1.19720	1.20270	5965	0	40
2007.07.18	1.20260	1.20480	1.19600	1.20080	7966	0	40
2007.07.19	1.20070	1.20510	1.19860	1.20330	5112	0	40
2007.07.20	1.20300	1.20650	1.19800	1.20080	5176	0	40
2007.07.23	1.20070	1.20780	1.19810	1.20580	5557	0	40
2007.07.24	1.20570	1.20730	1.20110	1.20280	6085	0	40
2007.07.25	1.20270	1.21630	1.20200	1.21320	6559	0	40
2007.07.26	1.21330	1.21490	1.20200	1.20360	8707	0	40
2007.07.27	1.20350	1.21310	1.20240	1.20830	10525	0	40
