<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2008.01.02	0.99190	0.99700	0.98600	0.99350	4177	0	30
2008.01.03	0.99360	0.99650	0.98720	0.98950	5106	0	30
2008.01.04	0.98930	1.00420	0.98410	1.00260	6770	0	30
2008.01.07	1.00230	1.00780	0.99680	1.00460	5616	0	30
2008.01.08	1.00470	1.00740	0.99650	1.00630	5568	0	30
2008.01.09	1.00650	1.01200	1.00190	1.00970	5653	0	30
2008.01.10	1.00990	1.01500	1.00520	1.01010	6195	0	30
2008.01.11	1.00910	1.02190	1.00670	1.01870	6553	0	30
2008.01.14	1.02000	1.02110	1.01470	1.01680	4509	0	30
2008.01.15	1.01690	1.01970	1.01240	1.01830	4800	0	30
2008.01.16	1.01850	1.02820	1.01530	1.02510	6957	0	30
2008.01.17	1.02500	1.03070	1.01810	1.02940	6168	0	30
2008.01.18	1.02930	1.03030	1.02150	1.02710	5514	0	30
2008.01.21	1.02660	1.03520	1.02620	1.03470	4490	0	30
2008.01.22	1.03460	1.03780	1.02060	1.02930	9260	0	30
2008.01.23	1.02920	1.03160	1.02210	1.02400	6766	0	30
2008.01.24	1.02380	1.02550	1.00150	1.00360	10018	0	30
2008.01.25	1.00350	1.01070	1.00150	1.00800	6523	0	30
2008.01.28	1.00790	1.01180	1.00210	1.00340	4011	0	30
2008.01.29	1.00320	1.00690	0.99430	0.99820	5803	0	30
2008.01.30	0.99810	1.00000	0.98710	0.99310	6360	0	30
2008.01.31	0.99300	1.00860	0.99240	1.00280	7170	0	30
2008.02.01	1.00290	1.00350	0.99170	0.99510	7062	0	30
2008.02.04	0.99400	1.00120	0.99210	0.99330	4254	0	30
2008.02.05	0.99320	1.00800	0.99270	1.00780	6093	0	30
2008.02.06	1.00790	1.01010	1.00060	1.00580	5405	0	30
2008.02.07	1.00590	1.01260	1.00460	1.00850	5791	0	30
2008.02.08	1.00870	1.01030	0.99470	0.99890	6025	0	30
2008.02.11	0.99920	1.00330	0.99560	1.00150	4335	0	30
2008.02.12	1.00140	1.00420	0.99370	1.00150	5619	0	30
2008.02.13	1.00120	1.00270	0.99640	0.99690	4298	0	30
2008.02.14	0.99710	1.00150	0.99360	1.00000	4907	0	30
2008.02.15	0.99990	1.01120	0.99210	1.00660	4809	0	30
2008.02.18	1.00880	1.00970	1.00480	1.00750	2972	0	30
2008.02.19	1.00790	1.01750	1.00210	1.01680	5371	0	30
2008.02.20	1.01690	1.01980	1.01050	1.01270	5443	0	30
2008.02.21	1.01280	1.01410	1.00650	1.01110	4988	0	30
2008.02.22	1.01100	1.01660	1.00710	1.01250	4499	0	30
2008.02.25	1.01300	1.01300	0.99470	0.99580	3608	0	30
2008.02.26	0.99610	0.99830	0.97820	0.98110	7340	0	30
2008.02.27	0.98130	0.98310	0.97580	0.98000	7121	0	30
2008.02.28	0.98030	0.98200	0.97090	0.97490	6028	0	30
2008.02.29	0.97480	0.98890	0.97470	0.98770	7604	0	30
2008.03.03	0.98640	0.99300	0.98260	0.98970	5719	0	30
2008.03.04	0.98960	0.99760	0.98520	0.99340	7591	0	30
2008.03.05	0.99330	0.99530	0.98340	0.98410	5788	0	30
2008.03.06	0.98430	0.98830	0.98180	0.98550	5628	0	30
2008.03.07	0.98540	0.99220	0.97420	0.99060	7762	0	30
2008.03.10	0.99020	0.99810	0.98560	0.99600	5442	0	30
2008.03.11	0.99620	0.99700	0.98920	0.99150	5644	0	30
2008.03.12	0.99140	0.99350	0.98370	0.98960	6236	0	30
2008.03.13	0.98950	0.99160	0.97970	0.98280	7111	0	30
2008.03.14	0.98230	0.99640	0.98160	0.98880	7005	0	30
2008.03.17	0.98650	1.00140	0.98600	0.99830	8527	0	30
2008.03.18	0.99840	0.99840	0.98930	0.99180	8277	0	30
2008.03.19	0.99170	1.01730	0.98740	1.01130	7981	0	30
2008.03.20	1.01160	1.02930	1.01110	1.02430	6805	0	30
2008.03.21	1.02420	1.02630	1.02220	1.02330	2914	0	30
2008.03.24	1.02610	1.03070	1.01560	1.01670	4266	0	30
2008.03.25	1.01660	1.02210	1.01250	1.01780	7112	0	30
2008.03.26	1.01770	1.02040	1.00940	1.01770	5680	0	30
2008.03.27	1.01760	1.02320	1.01240	1.01780	6067	0	30
2008.03.28	1.01810	1.02250	1.01410	1.02240	4953	0	30
2008.03.31	1.02250	1.02920	1.01910	1.02520	5494	0	30
2008.04.01	1.02510	1.03260	1.02060	1.02130	7467	0	30
2008.04.02	1.02110	1.02420	1.01290	1.01620	5414	0	30
2008.04.03	1.01600	1.01660	1.00270	1.00440	5948	0	30
2008.04.04	1.00460	1.01030	1.00180	1.00840	6400	0	30
2008.04.07	1.00940	1.01410	1.00380	1.01390	3509	0	30
2008.04.08	1.01410	1.01730	1.01050	1.01320	4393	0	30
2008.04.09	1.01300	1.02180	1.01260	1.01810	4759	0	30
2008.04.10	1.01830	1.02230	1.01540	1.01940	4993	0	30
2008.04.11	1.01950	1.02470	1.01320	1.02330	5051	0	30
2008.04.14	1.02680	1.02730	1.01760	1.01880	4741	0	30
2008.04.15	1.01910	1.02360	1.01640	1.01810	3874	0	30
2008.04.16	1.01790	1.01850	1.00000	1.00090	5927	0	30
2008.04.17	1.00080	1.01410	0.99870	1.01030	6713	0	30
2008.04.18	1.01050	1.01440	1.00250	1.00400	5723	0	30
2008.04.21	1.00480	1.00920	0.99970	1.00520	4200	0	30
2008.04.22	1.00590	1.01530	1.00230	1.00800	5587	0	30
2008.04.23	1.00790	1.02140	1.00590	1.01680	4624	0	30
2008.04.24	1.01670	1.02110	1.01200	1.01410	5364	0	30
2008.04.25	1.01430	1.02030	1.01200	1.01350	5208	0	30
2008.04.28	1.01290	1.01810	1.00650	1.01240	5143	0	30
2008.04.29	1.01280	1.01640	1.01080	1.01240	4686	0	30
2008.04.30	1.01260	1.01410	1.00360	1.00780	6555	0	30
2008.05.01	1.00770	1.02350	1.00590	1.01880	6100	0	30
2008.05.02	1.02010	1.02420	1.01460	1.01930	5503	0	30
2008.05.05	1.01980	1.01980	1.01200	1.01240	2868	0	30
2008.05.06	1.01260	1.01440	0.99980	1.00230	5917	0	30
